epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1712478165273,2024-04-07T11:22:45.273,6.900,-0.567,0.193,0.849
1712478165293,2024-04-07T11:22:45.293,6.920,-0.568,0.197,0.852
1712478165313,2024-04-07T11:22:45.313,6.940,-0.568,0.196,0.850
1712478165333,2024-04-07T11:22:45.333,6.960,-0.568,0.196,0.852
1712478165353,2024-04-07T11:22:45.353,6.980,-0.569,0.195,0.852
1712478165373,2024-04-07T11:22:45.373,7.000,-0.565,0.195,0.851
1712478165393,2024-04-07T11:22:45.393,7.020,-0.566,0.195,0.852
1712478165413,2024-04-07T11:22:45.413,7.040,-0.567,0.195,0.850
1712478165433,2024-04-07T11:22:45.433,7.060,-0.568,0.196,0.852
1712478165453,2024-04-07T11:22:45.453,7.080,-0.567,0.196,0.852
1712478165473,2024-04-07T11:22:45.473,7.100,-0.567,0.196,0.853
1712478165493,2024-04-07T11:22:45.493,7.120,-0.569,0.197,0.851
1712478165513,2024-04-07T11:22:45.513,7.140,-0.569,0.194,0.849
1712478165533,2024-04-07T11:22:45.533,7.160,-0.569,0.192,0.851
1712478165553,2024-04-07T11:22:45.553,7.180,-0.570,0.191,0.851
1712478165573,2024-04-07T11:22:45.573,7.200,-0.570,0.193,0.850
